Departamento,Anio,Mes,Tmaxp,Tminp,Precs,Capital
Ucayali,2001,12,32.02258065,21.19032258,270.9,Pucallpa
Ucayali,2002,1,32.29032258,21.22903226,104,Pucallpa
Ucayali,2002,2,31.51785714,21.65,322.8,Pucallpa
Ucayali,2002,3,30.99354839,21.06129032,327.6,Pucallpa
Ucayali,2002,4,31.03666667,20.99333333,200.9,Pucallpa
Ucayali,2002,5,31.28709677,20,134.8,Pucallpa
Ucayali,2002,6,30.92333333,18.35333333,64.6,Pucallpa
Ucayali,2002,7,30.30645161,19.10645161,138.3,Pucallpa
Ucayali,2002,8,32.33870968,18.5516129,165.4,Pucallpa
Ucayali,2002,9,32.67,19.32666667,140.9,Pucallpa
Ucayali,2002,10,32.9483871,20.2483871,175.8,Pucallpa
Ucayali,2002,11,32.08333333,20.64,115.3,Pucallpa
Ucayali,2002,12,31.97096774,20.93225806,78.31,Pucallpa
Ucayali,2003,1,32.18064516,20.57419355,197.9,Pucallpa
Ucayali,2003,2,31.98928571,21.22857143,269,Pucallpa
Ucayali,2003,3,31.33548387,20.67096774,334.5,Pucallpa
Ucayali,2003,4,31.74666667,19.36333333,214.4,Pucallpa
Ucayali,2003,5,31.56129032,18.83225806,228.3,Pucallpa
Ucayali,2003,6,31.38,18.91666667,107.6,Pucallpa
Ucayali,2003,7,30.96129032,16.768,23.9,Pucallpa
Ucayali,2003,8,31.79354839,17.54193548,39.4,Pucallpa
Ucayali,2003,9,32.21,16.87333333,243.2,Pucallpa
Ucayali,2003,10,33.63870968,20.83548387,82.3,Pucallpa
Ucayali,2003,11,33.34666667,20.59333333,189.4,Pucallpa
Ucayali,2003,12,31.73870968,21.53225806,297.4,Pucallpa
Ucayali,2004,1,31.75806452,21.87419355,327,Pucallpa
Ucayali,2004,2,31.7862069,21.42758621,153.3,Pucallpa
Ucayali,2004,3,31.29677419,22.10967742,263.7,Pucallpa
Ucayali,2004,4,31.94,21.62,235.6,Pucallpa
Ucayali,2004,5,29.58387097,20.41290323,129.1,Pucallpa
Ucayali,2004,6,30.24333333,19.20333333,40,Pucallpa
Ucayali,2004,7,29.89032258,19.35483871,234.7,Pucallpa
Ucayali,2004,8,31.04516129,18.23225806,56.8,Pucallpa
Ucayali,2004,9,31.97666667,18.98,78.5,Pucallpa
Ucayali,2004,10,32.42580645,20.87741935,150.4,Pucallpa
Ucayali,2004,11,31.49333333,21.46666667,258,Pucallpa
Ucayali,2004,12,31.63225806,21.96774194,237.1,Pucallpa
Ucayali,2005,1,32.63870968,21.98064516,135.8,Pucallpa
Ucayali,2005,2,31.80714286,21.86428571,163.9,Pucallpa
Ucayali,2005,3,31.98064516,22.33548387,223.4,Pucallpa
Ucayali,2005,4,NA,NA,0,Pucallpa
Ucayali,2005,5,32.17419355,20.88387097,60.6,Pucallpa
Ucayali,2005,6,31.74666667,20.22666667,59.5,Pucallpa
Ucayali,2005,7,31.35483871,17.76774194,24.9,Pucallpa
Ucayali,2005,8,33.76774194,18.9,86.2,Pucallpa
Ucayali,2005,9,33.45333333,18.58,66.2,Pucallpa
Ucayali,2005,10,32.38387097,20.7483871,403.5,Pucallpa
Ucayali,2005,11,32.63,21.27333333,124.9,Pucallpa
Ucayali,2005,12,31.38064516,21.21290323,419.4,Pucallpa
Ucayali,2006,1,31.63870968,21.01290323,222.4,Pucallpa
Ucayali,2006,2,30.59285714,20.85,351.9,Pucallpa
Ucayali,2006,3,31.4516129,20.42580645,175.3,Pucallpa
Ucayali,2006,4,31.11333333,19.80666667,157.4,Pucallpa
Ucayali,2006,5,30.38709677,16.70322581,104.2,Pucallpa
Ucayali,2006,6,31.52,19.07,66,Pucallpa
Ucayali,2006,7,32.12903226,18.81935484,54.9,Pucallpa
Ucayali,2006,8,32.61290323,19.30322581,95,Pucallpa
Ucayali,2006,9,33.22333333,19.74,88.3,Pucallpa
Ucayali,2006,10,33.07741935,21.3483871,150.7,Pucallpa
Ucayali,2006,11,31.88666667,21.59333333,486.6,Pucallpa
Ucayali,2006,12,31.65806452,21.82580645,213.2,Pucallpa
Ucayali,2007,1,32.02580645,21.30322581,158.5,Pucallpa
Ucayali,2007,2,31.61428571,21.32857143,270.4,Pucallpa
Ucayali,2007,3,31.1483871,21.08387097,214.1,Pucallpa
Ucayali,2007,4,31.35333333,20.61333333,193.9,Pucallpa
Ucayali,2007,5,30.68387097,18.52903226,116.2,Pucallpa
Ucayali,2007,6,31.49666667,18.59333333,12,Pucallpa
Ucayali,2007,7,31.33548387,18.87096774,51.6,Pucallpa
Ucayali,2007,8,32.15483871,19.08387097,98.4,Pucallpa
Ucayali,2007,9,33.54,20.1,76.4,Pucallpa
Ucayali,2007,10,32.40645161,20.7483871,279.2,Pucallpa
Ucayali,2007,11,32.63333333,20.76,90.7,Pucallpa
Ucayali,2007,12,32.11612903,21.36774194,115.4,Pucallpa
Ucayali,2008,1,31.09032258,21.06451613,395.6,Pucallpa
Ucayali,2008,2,31.44137931,21.36551724,208.2,Pucallpa
Ucayali,2008,3,30.01290323,21.12903226,366.6,Pucallpa
Ucayali,2008,4,31.56,20.24666667,166.5,Pucallpa
Ucayali,2008,5,30.53548387,19.29677419,134.8,Pucallpa
Ucayali,2008,6,29.26333333,18.68,102.9,Pucallpa
Ucayali,2008,7,32.17419355,19.09677419,36.9,Pucallpa
Ucayali,2008,8,33.63870968,19.68387097,22.9,Pucallpa
Ucayali,2008,9,32.89333333,18.28666667,113,Pucallpa
Ucayali,2008,10,31.96129032,19.88387097,122.8,Pucallpa
Ucayali,2008,11,32.60666667,19.86666667,190.7,Pucallpa
Ucayali,2008,12,31.83870968,20.56774194,190.7,Pucallpa
Ucayali,2009,1,30.93548387,21.01290323,334.2,Pucallpa
Ucayali,2009,2,31.07142857,20.45,155.5,Pucallpa
Ucayali,2009,3,31.49032258,21.67741935,120.7,Pucallpa
Ucayali,2009,4,30.86666667,20.68,440.1,Pucallpa
Ucayali,2009,5,31.22580645,20.97419355,251.6,Pucallpa
Ucayali,2009,6,30.29333333,18.82666667,109.5,Pucallpa
Ucayali,2009,7,31.38064516,18.81290323,116.6,Pucallpa
Ucayali,2009,8,32.96774194,18.99354839,23.5,Pucallpa
Ucayali,2009,9,33.53,20.22333333,37.3,Pucallpa
Ucayali,2009,10,34.01290323,19.82580645,72.1,Pucallpa
Ucayali,2009,11,33.36,20.18666667,168.1,Pucallpa
Ucayali,2009,12,32.80645161,20.02580645,100.4,Pucallpa
Ucayali,2010,1,34.20645161,20.51290323,138.6,Pucallpa
Ucayali,2010,2,32.22857143,19.75714286,201.9,Pucallpa
Ucayali,2010,3,32.76129032,19.52903226,180.5,Pucallpa
Ucayali,2010,4,33.22,19.46666667,230,Pucallpa
Ucayali,2010,5,32.49677419,19.74193548,116.3,Pucallpa
Ucayali,2010,6,33.28666667,18.74,51,Pucallpa
Ucayali,2010,7,31.06451613,18.14193548,104.4,Pucallpa
Ucayali,2010,8,34.74193548,20.01935484,3.4,Pucallpa
Ucayali,2010,9,34.52,19.81333333,105.9,Pucallpa
Ucayali,2010,10,34,19.58064516,53.4,Pucallpa
Ucayali,2010,11,32.92,19.48,270.9,Pucallpa
Ucayali,2010,12,32.63225806,19.14193548,140.5,Pucallpa
Ucayali,2011,1,31.91612903,19.41935484,343,Pucallpa
Ucayali,2011,2,30.63571429,19.6,532.9,Pucallpa
Ucayali,2011,3,29.84516129,19.12903226,392.9,Pucallpa
Ucayali,2011,4,32.12,21.44666667,152.6,Pucallpa
Ucayali,2011,5,31.61935484,19.93548387,69.5,Pucallpa
Ucayali,2011,6,31.59333333,18.76666667,46.7,Pucallpa
Ucayali,2011,7,31.94193548,18.77419355,11.5,Pucallpa
Ucayali,2011,8,33.56129032,19.77419355,79.4,Pucallpa
Ucayali,2011,9,34,19.9,259.7,Pucallpa
Ucayali,2011,10,32.15483871,19.10967742,110.9,Pucallpa
Ucayali,2011,11,32.51333333,19.22,137.7,Pucallpa
Ucayali,2011,12,31.97419355,19.34193548,181.5,Pucallpa
Ucayali,2012,1,32.65806452,19.56129032,165.7,Pucallpa
Ucayali,2012,2,30.37931034,19.05517241,157.8,Pucallpa
Ucayali,2012,3,31.2,19.49032258,354.8,Pucallpa
Ucayali,2012,4,31.02666667,19.82,229.6,Pucallpa
Ucayali,2012,5,33.46129032,20.48387097,60.7,Pucallpa
Ucayali,2012,6,33.02666667,20.14666667,45.5,Pucallpa
Ucayali,2012,7,33.40645161,19.59354839,50.3,Pucallpa
Ucayali,2012,8,33.85806452,19.72903226,15.8,Pucallpa
Ucayali,2012,9,33.72666667,19.34666667,92.4,Pucallpa
Ucayali,2012,10,32.7483871,19.02580645,195.6,Pucallpa
Ucayali,2012,11,33.75333333,19.07333333,89.6,Pucallpa
Ucayali,2012,12,31.13548387,18.86451613,425.9,Pucallpa
Ucayali,2013,1,32.23225806,20.25806452,173.5,Pucallpa
Ucayali,2013,2,31.23571429,20.02857143,203.3,Pucallpa
Ucayali,2013,3,31.44516129,21.13225806,205.8,Pucallpa
Ucayali,2013,4,33.04666667,20.41333333,128.2,Pucallpa
Ucayali,2013,5,31.58064516,21.03870968,105.7,Pucallpa
Ucayali,2013,6,30.48666667,19.77433333,201.7,Pucallpa
Ucayali,2013,7,30.92903226,19.39354839,43.5,Pucallpa
Ucayali,2013,8,31.2,19.98709677,144,Pucallpa
Ucayali,2013,9,33.55333333,19.92,134.5,Pucallpa
Ucayali,2013,10,33.22580645,21.2516129,98,Pucallpa
Ucayali,2013,11,30.77333333,20.09333333,410.7,Pucallpa
Ucayali,2013,12,33.38064516,20.13548387,45,Pucallpa
Ucayali,2014,1,31.36129032,20.8516129,434,Pucallpa
Ucayali,2014,2,31.05714286,20.51428571,190.3,Pucallpa
Ucayali,2014,3,31.14193548,20.65806452,389.8,Pucallpa
Ucayali,2014,4,31.32666667,21.35333333,337.3,Pucallpa
Ucayali,2014,5,NA,NA,0,Pucallpa
Ucayali,2014,6,32.04,20.56666667,194.1,Pucallpa
Ucayali,2014,7,30.73548387,18.78709677,0,Pucallpa
Ucayali,2014,8,33.5483871,18.54193548,0,Pucallpa
